"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000074706",1260.85853658991,-3.62643449893187,0.655486141812694,-5.53243503959254,3.15815420567224e-08,1.79324439432128e-06
"ENSG00000074755",3177.69622820245,-0.282483014747585,0.102532625991088,-2.75505491073777,0.00586822860301078,0.027510803890349
"ENSG00000074964",1782.55361568543,0.794116567843669,0.289707831689648,2.74109458212498,0.0061234877674994,0.0283807834408775
"ENSG00000075089",902.537396631345,0.509800521793234,0.145212594877836,3.51071835209692,0.000446897616142728,0.00402207854528456
"ENSG00000075151",8997.5835866254,-0.541899462282938,0.206065708877806,-2.62974109197507,0.00854499182396881,0.0361625974213242
"ENSG00000075218",803.622613368625,-2.18489723142329,0.604563628342048,-3.61400707716265,0.000301500825708272,0.00300586624487905
"ENSG00000075240",3452.65540271681,-1.74822039015848,0.43159026415273,-4.05064834720141,5.10759165876838e-05,0.000755212723138294
"ENSG00000075275",5555.59568708284,-1.22627332711618,0.441082221143067,-2.78014680332906,0.00543343295032897,0.0260645619283558
"ENSG00000075303",1694.04363978432,-0.71341510083536,0.201387649689105,-3.54249678139005,0.000396358259709012,0.00369068822050431
"ENSG00000075336",622.684164624743,-1.01440108579641,0.369429987799062,-2.74585474730914,0.00603534782204439,0.0280528230009011
"ENSG00000075340",1164.47716128112,-1.01520580735275,0.312790459021206,-3.24564186046328,0.00117186162082837,0.00829145296465255
"ENSG00000075415",12652.6717217883,-0.582770780516561,0.16903508240835,-3.44763212590815,0.000565523726623224,0.0048046130443452
"ENSG00000075643",101.661874721112,0.948252108294006,0.22419538931363,4.229578989992,2.34129061102832e-05,0.000419261699830657
"ENSG00000075785",17216.740988888,0.462896166203731,0.136463356663297,3.39209130950706,0.000693613213808642,0.00562128361737043
"ENSG00000075790",3171.70046402532,0.533070447688554,0.169444160145809,3.1459948057805,0.00165522945283454,0.0107212755530547
"ENSG00000075914",374.758850203718,-0.43067113656174,0.150159535801267,-2.86809048964912,0.00412957404935653,0.0212535285678452
"ENSG00000076053",980.331961876313,0.611884862768147,0.123703626386928,4.94637773070818,7.56071802717307e-07,2.54641828161079e-05
"ENSG00000076356",736.744718789578,2.00471089771168,0.528133123503737,3.79584390468078,0.000147142063343644,0.00169052541408389
"ENSG00000076382",1046.62076130822,-1.34570451372592,0.501356159357577,-2.68412881463402,0.00727190820933534,0.0321348951159111
"ENSG00000076641",14237.2340421774,0.479316043439562,0.170160196276082,2.81685173107041,0.00484969083207026,0.0238619993716429
"ENSG00000076716",2682.67027612539,-1.44124823836401,0.260549237218575,-5.53157727019152,3.17364001799879e-08,1.79752107184849e-06
"ENSG00000076770",1471.58149752018,-1.82968778774561,0.457464001409839,-3.99963228168069,6.3440979735264e-05,0.000890810200253298
"ENSG00000076826",192.092473334363,1.31576608470919,0.373973170465912,3.51834353001833,0.0004342498170398,0.00393173542278944
"ENSG00000076924",3123.94168770845,0.288913415717921,0.0831473443311209,3.47471609637188,0.000511394275484739,0.00446216675641038
"ENSG00000076928",4388.37788307656,0.70519162701124,0.16757982046502,4.20809394027511,2.57533807987792e-05,0.000451501976700457
"ENSG00000077044",2602.2192145275,0.494779233968135,0.153434424218502,3.22469508709162,0.00126106902755799,0.00878240337558802
"ENSG00000077097",7446.09454672238,-0.440525367979188,0.165122928494739,-2.66786310050953,0.00763353550961773,0.0333869303235632
"ENSG00000077157",842.468987202731,-0.496866737423512,0.182304103259924,-2.72548301732459,0.0064207479462777,0.029315740608579
"ENSG00000077235",6455.1804882924,-0.59046686438176,0.13347846365462,-4.42368640014925,9.7030838344706e-06,0.000207848333246636
"ENSG00000077348",615.57592910533,-0.54414473915383,0.219497327585693,-2.47904949522172,0.0131733024667532,0.049770545038258
"ENSG00000077420",4116.9722044303,-2.07975873211308,0.642412261833822,-3.23742066531581,0.00120615470925658,0.00848362598023328
"ENSG00000077458",596.447029614957,0.668200344654795,0.134353086085111,4.97346480177984,6.57667195100955e-07,2.27605221165183e-05
"ENSG00000077585",3172.46511724235,-0.616712119217631,0.194260788128489,-3.17466085234723,0.00150011720914724,0.00998561084227346
"ENSG00000077684",3258.50460727605,0.792378015755005,0.218981513655504,3.6184698997083,0.000296349959121687,0.0029691756098506
"ENSG00000078018",183.084750042368,2.36532568606843,0.338728851169716,6.98294720954643,2.8905104929469e-12,5.02481897154668e-10
"ENSG00000078053",107.091393079551,2.10780609112238,0.368844924202347,5.71461325021798,1.09953802876447e-08,7.22338950931638e-07
"ENSG00000078081",613.152256968306,2.7936972754879,0.758570713448885,3.68284357141366,0.000230646703009805,0.0024198629718285
"ENSG00000078098",1584.80259525221,-3.27405965073954,0.530836726367264,-6.16773385885579,6.92756133491127e-10,6.44263204146748e-08
"ENSG00000078114",48.2006945947331,1.75535390799035,0.587231568702309,2.98920221858884,0.00279706944850579,0.0159021314381842
"ENSG00000078124",1945.5994448673,-0.661822815348184,0.228233818918709,-2.89975788199867,0.00373451004341946,0.0197417994084763
"ENSG00000078237",379.295323397623,-0.654600027482488,0.258266419676562,-2.53459210183915,0.011257832846827,0.0444316738570455
"ENSG00000078269",11091.4122086531,-0.953973404541605,0.223911861055967,-4.2604862468771,2.03982634817166e-05,0.00037785275116665
